ISO|Code|Code2|Freq|Time|Value
CZE|CSCICP04|GPSA|M|2016M8|-0.02
CZE|CSCICP04|GPSA|M|2016M9|0.46
CZE|CSCICP04|GPSA|M|2016M10|-0.11
CZE|CSCICP04|GPSA|M|2016M11|0.01
CZE|CSCICP04|GPSA|M|2016M12|0.04
CZE|CSCICP04|GPSA|M|2017M1|-0.01
CZE|CSCICP04|GPSA|M|2017M2|0.15
CZE|CSCICP04|GPSA|M|2017M3|-0.2
CZE|CSCICP04|GPSA|M|2017M4|0.19
CZE|CSCICP04|GPSA|M|2017M5|-0.27
CZE|CSCICP04|GPSA|M|2017M6|0.07
CZE|CSCICP04|GPSA|M|2017M7|-0.04
CZE|CSCICP04|GPSA|M|2017M8|0.02
CZE|CSCICP04|GPSA|M|2017M9|0.2
CZE|CSCICP04|GPSA|M|2017M10|0.12
CZE|CSCICP04|GPSA|M|2017M11|0.1
CZE|CSCICP04|GPSA|M|2017M12|-0.06
CZE|CSCICP04|GPSA|M|2018M1|0.03
CZE|CSCICP04|GPSA|M|2018M2|0.1
CZE|CSCICP04|GPSA|M|2018M3|0.21
CZE|CSCICP04|GPSA|M|2018M4|-0.2
CZE|CSCICP04|GPSA|M|2018M5|0.1
CZE|CSCICP04|GPSA|M|2018M6|-0.06
CZE|CSCICP04|GPSA|M|2018M7|-0.03
CZE|CSCICP04|GPSA|M|2018M8|-0.21
CZE|CSCICP04|GPSA|M|2018M9|0.16
CZE|CSCICP04|GPSA|M|2018M10|-0.13
CZE|CSCICP04|GPSA|M|2018M11|-0.25
CZE|CSCICP04|GPSA|M|2018M12|0.34
CZE|CSCICP04|GPSA|M|2019M1|-0.11
CZE|CSCICP04|GPSA|M|2019M2|0.03
CZE|CSCICP04|GPSA|M|2019M3|-0.21
CZE|CSCICP04|GPSA|M|2019M4|-0.11
CZE|CSCICP04|GPSA|M|2019M5|-0.05
CZE|CSCICP04|GPSA|M|2019M6|0.06
CZE|CSCICP04|GPSA|M|2019M7|0.21
CZE|CSCICP04|GPSA|M|2019M8|-0.07
CZE|CSCICP04|GPSA|M|2019M9|-0.19
CZE|CSCICP04|GPSA|M|2019M10|-0.09
CZE|CSCICP04|GPSA|M|2019M11|0.04
CZE|CSCICP04|GPSA|M|2019M12|0.19
CZE|CSCICP04|GPSA|M|2020M1|-0.22
CZE|CSCICP04|GPSA|M|2020M2|-0.12
CZE|CSCICP04|GPSA|M|2020M3|-0.1
CZE|CSCICP04|GPSA|M|2020M4|-1.45
CZE|CSCICP04|GPSA|M|2020M5|0.8
CZE|CSCICP04|GPSA|M|2020M6|0.08
CZE|CSCICP04|GPSA|M|2020M7|0.18
CZE|CSCICP04|GPSA|M|2020M8|-0.21
CZE|CSCICP04|GPSA|M|2020M9|-0.02
CZE|CSCICP04|GPSA|M|2020M10|-0.8
CZE|CSCICP04|GPSA|M|2020M11|-0.24
CZE|CSCICP04|GPSA|M|2020M12|0.65
CZE|CSCICP04|GPSA|M|2021M1|-0.26
CZE|CSCICP04|GPSA|M|2021M2|-0.09
DEU|CSCICP04|GPSA|M|1973M2|-0.35
DEU|CSCICP04|GPSA|M|1973M3|-0.47
DEU|CSCICP04|GPSA|M|1973M4|-0.59
DEU|CSCICP04|GPSA|M|1973M5|-0.48
DEU|CSCICP04|GPSA|M|1973M6|-0.12
DEU|CSCICP04|GPSA|M|1973M7|0
DEU|CSCICP04|GPSA|M|1973M8|-0.12
DEU|CSCICP04|GPSA|M|1973M9|-0.12
DEU|CSCICP04|GPSA|M|1973M10|-0.12
DEU|CSCICP04|GPSA|M|1973M11|-0.36
DEU|CSCICP04|GPSA|M|1973M12|-0.48
DEU|CSCICP04|GPSA|M|1974M1|-0.49
DEU|CSCICP04|GPSA|M|1974M2|0.37
DEU|CSCICP04|GPSA|M|1974M3|0
DEU|CSCICP04|GPSA|M|1974M4|0.24
DEU|CSCICP04|GPSA|M|1974M5|0.24
DEU|CSCICP04|GPSA|M|1974M6|0
DEU|CSCICP04|GPSA|M|1974M7|0
DEU|CSCICP04|GPSA|M|1974M8|0
DEU|CSCICP04|GPSA|M|1974M9|0.12
DEU|CSCICP04|GPSA|M|1974M10|0
DEU|CSCICP04|GPSA|M|1974M11|0.12
DEU|CSCICP04|GPSA|M|1974M12|0
DEU|CSCICP04|GPSA|M|1975M1|0.12
DEU|CSCICP04|GPSA|M|1975M2|0.24
DEU|CSCICP04|GPSA|M|1975M3|0.12
DEU|CSCICP04|GPSA|M|1975M4|0.24
DEU|CSCICP04|GPSA|M|1975M5|0.24
DEU|CSCICP04|GPSA|M|1975M6|-0.12
DEU|CSCICP04|GPSA|M|1975M7|0
DEU|CSCICP04|GPSA|M|1975M8|0
DEU|CSCICP04|GPSA|M|1975M9|0
DEU|CSCICP04|GPSA|M|1975M10|-0.12
DEU|CSCICP04|GPSA|M|1975M11|0.36
DEU|CSCICP04|GPSA|M|1975M12|0.48
DEU|CSCICP04|GPSA|M|1976M1|0.24
DEU|CSCICP04|GPSA|M|1976M2|0.12
DEU|CSCICP04|GPSA|M|1976M3|0
DEU|CSCICP04|GPSA|M|1976M4|0
DEU|CSCICP04|GPSA|M|1976M5|0
DEU|CSCICP04|GPSA|M|1976M6|0
DEU|CSCICP04|GPSA|M|1976M7|0.12
DEU|CSCICP04|GPSA|M|1976M8|0
DEU|CSCICP04|GPSA|M|1976M9|0.12
DEU|CSCICP04|GPSA|M|1976M10|0
DEU|CSCICP04|GPSA|M|1976M11|0
DEU|CSCICP04|GPSA|M|1976M12|-0.12
DEU|CSCICP04|GPSA|M|1977M1|-0.12
DEU|CSCICP04|GPSA|M|1977M2|-0.24
DEU|CSCICP04|GPSA|M|1977M3|-0.12
DEU|CSCICP04|GPSA|M|1977M4|-0.24
DEU|CSCICP04|GPSA|M|1977M5|-0.24
DEU|CSCICP04|GPSA|M|1977M6|0.12
DEU|CSCICP04|GPSA|M|1977M7|0.12
DEU|CSCICP04|GPSA|M|1977M8|0
DEU|CSCICP04|GPSA|M|1977M9|0.12
DEU|CSCICP04|GPSA|M|1977M10|0
DEU|CSCICP04|GPSA|M|1977M11|0.12
DEU|CSCICP04|GPSA|M|1977M12|0.12
DEU|CSCICP04|GPSA|M|1978M1|-0.12
DEU|CSCICP04|GPSA|M|1978M2|0
DEU|CSCICP04|GPSA|M|1978M3|0
DEU|CSCICP04|GPSA|M|1978M4|0
DEU|CSCICP04|GPSA|M|1978M5|0.12
DEU|CSCICP04|GPSA|M|1978M6|0.12
DEU|CSCICP04|GPSA|M|1978M7|0.12
DEU|CSCICP04|GPSA|M|1978M8|0.12
DEU|CSCICP04|GPSA|M|1978M9|0.24
DEU|CSCICP04|GPSA|M|1978M10|0.12
DEU|CSCICP04|GPSA|M|1978M11|0.12
DEU|CSCICP04|GPSA|M|1978M12|0
DEU|CSCICP04|GPSA|M|1979M1|0.12
DEU|CSCICP04|GPSA|M|1979M2|-0.12
DEU|CSCICP04|GPSA|M|1979M3|0
DEU|CSCICP04|GPSA|M|1979M4|0
DEU|CSCICP04|GPSA|M|1979M5|-0.12
DEU|CSCICP04|GPSA|M|1979M6|-0.24
DEU|CSCICP04|GPSA|M|1979M7|-0.12
DEU|CSCICP04|GPSA|M|1979M8|-0.12
DEU|CSCICP04|GPSA|M|1979M9|-0.12
DEU|CSCICP04|GPSA|M|1979M10|-0.24
DEU|CSCICP04|GPSA|M|1979M11|-0.24
DEU|CSCICP04|GPSA|M|1979M12|-0.12
DEU|CSCICP04|GPSA|M|1980M1|-0.6
DEU|CSCICP04|GPSA|M|1980M2|0.12
DEU|CSCICP04|GPSA|M|1980M3|-0.12
DEU|CSCICP04|GPSA|M|1980M4|-0.12
DEU|CSCICP04|GPSA|M|1980M5|0.12
DEU|CSCICP04|GPSA|M|1980M6|-0.24
DEU|CSCICP04|GPSA|M|1980M7|-0.12
DEU|CSCICP04|GPSA|M|1980M8|0.12
DEU|CSCICP04|GPSA|M|1980M9|0
DEU|CSCICP04|GPSA|M|1980M10|-0.24
DEU|CSCICP04|GPSA|M|1980M11|-0.72
DEU|CSCICP04|GPSA|M|1980M12|0
DEU|CSCICP04|GPSA|M|1981M1|-0.12
DEU|CSCICP04|GPSA|M|1981M2|-0.24
DEU|CSCICP04|GPSA|M|1981M3|-0.49
DEU|CSCICP04|GPSA|M|1981M4|-0.25
DEU|CSCICP04|GPSA|M|1981M5|0.25
DEU|CSCICP04|GPSA|M|1981M6|-0.37
DEU|CSCICP04|GPSA|M|1981M7|0
DEU|CSCICP04|GPSA|M|1981M8|-0.74
DEU|CSCICP04|GPSA|M|1981M9|0.25
DEU|CSCICP04|GPSA|M|1981M10|0.37
DEU|CSCICP04|GPSA|M|1981M11|-0.25
DEU|CSCICP04|GPSA|M|1981M12|0.12
DEU|CSCICP04|GPSA|M|1982M1|0.12
DEU|CSCICP04|GPSA|M|1982M2|-0.25
DEU|CSCICP04|GPSA|M|1982M3|0.49
DEU|CSCICP04|GPSA|M|1982M4|0.12
DEU|CSCICP04|GPSA|M|1982M5|0.12
DEU|CSCICP04|GPSA|M|1982M6|0.25
DEU|CSCICP04|GPSA|M|1982M7|-0.61
DEU|CSCICP04|GPSA|M|1982M8|-0.12
DEU|CSCICP04|GPSA|M|1982M9|-0.49
DEU|CSCICP04|GPSA|M|1982M10|0.37
DEU|CSCICP04|GPSA|M|1982M11|0.12
DEU|CSCICP04|GPSA|M|1982M12|-0.12
DEU|CSCICP04|GPSA|M|1983M1|0.74
DEU|CSCICP04|GPSA|M|1983M2|0.49
DEU|CSCICP04|GPSA|M|1983M3|0.98
DEU|CSCICP04|GPSA|M|1983M4|0.24
DEU|CSCICP04|GPSA|M|1983M5|-0.24
DEU|CSCICP04|GPSA|M|1983M6|0.12
DEU|CSCICP04|GPSA|M|1983M7|-0.12
DEU|CSCICP04|GPSA|M|1983M8|0.24
DEU|CSCICP04|GPSA|M|1983M9|-0.24
DEU|CSCICP04|GPSA|M|1983M10|-0.12
DEU|CSCICP04|GPSA|M|1983M11|0.36
DEU|CSCICP04|GPSA|M|1983M12|0.12
DEU|CSCICP04|GPSA|M|1984M1|0.36
DEU|CSCICP04|GPSA|M|1984M2|-0.36
DEU|CSCICP04|GPSA|M|1984M3|-0.24
DEU|CSCICP04|GPSA|M|1984M4|-0.12
DEU|CSCICP04|GPSA|M|1984M5|0
DEU|CSCICP04|GPSA|M|1984M6|-0.6
DEU|CSCICP04|GPSA|M|1984M7|0.49
DEU|CSCICP04|GPSA|M|1984M8|0.12
DEU|CSCICP04|GPSA|M|1984M9|0.36
DEU|CSCICP04|GPSA|M|1984M10|-0.24
DEU|CSCICP04|GPSA|M|1984M11|0.36
DEU|CSCICP04|GPSA|M|1984M12|0
DEU|CSCICP04|GPSA|M|1985M1|-0.29
DEU|CSCICP04|GPSA|M|1985M2|0.01
DEU|CSCICP04|GPSA|M|1985M3|-0.05
DEU|CSCICP04|GPSA|M|1985M4|0.02
DEU|CSCICP04|GPSA|M|1985M5|0.07
DEU|CSCICP04|GPSA|M|1985M6|-0.12
DEU|CSCICP04|GPSA|M|1985M7|0.17
DEU|CSCICP04|GPSA|M|1985M8|0.04
DEU|CSCICP04|GPSA|M|1985M9|-0.02
DEU|CSCICP04|GPSA|M|1985M10|0.11
DEU|CSCICP04|GPSA|M|1985M11|0.07
DEU|CSCICP04|GPSA|M|1985M12|0.04
DEU|CSCICP04|GPSA|M|1986M1|0.16
DEU|CSCICP04|GPSA|M|1986M2|0.24
DEU|CSCICP04|GPSA|M|1986M3|0.01
DEU|CSCICP04|GPSA|M|1986M4|0.08
DEU|CSCICP04|GPSA|M|1986M5|-0.01
DEU|CSCICP04|GPSA|M|1986M6|0.18
DEU|CSCICP04|GPSA|M|1986M7|0.04
DEU|CSCICP04|GPSA|M|1986M8|0.16
DEU|CSCICP04|GPSA|M|1986M9|-0.21
DEU|CSCICP04|GPSA|M|1986M10|0
DEU|CSCICP04|GPSA|M|1986M11|0.1
DEU|CSCICP04|GPSA|M|1986M12|0.04
DEU|CSCICP04|GPSA|M|1987M1|-0.13
DEU|CSCICP04|GPSA|M|1987M2|-0.23
DEU|CSCICP04|GPSA|M|1987M3|0.05
DEU|CSCICP04|GPSA|M|1987M4|-0.06
DEU|CSCICP04|GPSA|M|1987M5|0.06
DEU|CSCICP04|GPSA|M|1987M6|-0.08
DEU|CSCICP04|GPSA|M|1987M7|-0.08
DEU|CSCICP04|GPSA|M|1987M8|-0.2
DEU|CSCICP04|GPSA|M|1987M9|0.29
DEU|CSCICP04|GPSA|M|1987M10|-0.17
DEU|CSCICP04|GPSA|M|1987M11|-0.2
DEU|CSCICP04|GPSA|M|1987M12|-0.13
DEU|CSCICP04|GPSA|M|1988M1|-0.17
DEU|CSCICP04|GPSA|M|1988M2|0.07
DEU|CSCICP04|GPSA|M|1988M3|0.12
DEU|CSCICP04|GPSA|M|1988M4|0.08
DEU|CSCICP04|GPSA|M|1988M5|-0.05
DEU|CSCICP04|GPSA|M|1988M6|0.05
DEU|CSCICP04|GPSA|M|1988M7|-0.11
DEU|CSCICP04|GPSA|M|1988M8|0.2
DEU|CSCICP04|GPSA|M|1988M9|-0.02
DEU|CSCICP04|GPSA|M|1988M10|0.2
DEU|CSCICP04|GPSA|M|1988M11|0.06
DEU|CSCICP04|GPSA|M|1988M12|0.07
DEU|CSCICP04|GPSA|M|1989M1|-0.22
DEU|CSCICP04|GPSA|M|1989M2|0.05
DEU|CSCICP04|GPSA|M|1989M3|0.04
DEU|CSCICP04|GPSA|M|1989M4|0.04
DEU|CSCICP04|GPSA|M|1989M5|0.02
DEU|CSCICP04|GPSA|M|1989M6|0.25
DEU|CSCICP04|GPSA|M|1989M7|0.12
DEU|CSCICP04|GPSA|M|1989M8|-0.18
DEU|CSCICP04|GPSA|M|1989M9|0.04
DEU|CSCICP04|GPSA|M|1989M10|-0.07
DEU|CSCICP04|GPSA|M|1989M11|0.1
DEU|CSCICP04|GPSA|M|1989M12|0.18
DEU|CSCICP04|GPSA|M|1990M1|0.08
DEU|CSCICP04|GPSA|M|1990M2|-0.08
DEU|CSCICP04|GPSA|M|1990M3|-0.25
DEU|CSCICP04|GPSA|M|1990M4|0.16
DEU|CSCICP04|GPSA|M|1990M5|0.04
DEU|CSCICP04|GPSA|M|1990M6|-0.06
DEU|CSCICP04|GPSA|M|1990M7|0.14
DEU|CSCICP04|GPSA|M|1990M8|-0.05
DEU|CSCICP04|GPSA|M|1990M9|-0.49
DEU|CSCICP04|GPSA|M|1990M10|-0.12
DEU|CSCICP04|GPSA|M|1990M11|0.19
DEU|CSCICP04|GPSA|M|1990M12|0
DEU|CSCICP04|GPSA|M|1991M1|-0.26
DEU|CSCICP04|GPSA|M|1991M2|-0.13
DEU|CSCICP04|GPSA|M|1991M3|-0.36
DEU|CSCICP04|GPSA|M|1991M4|0.14
DEU|CSCICP04|GPSA|M|1991M5|0.18
DEU|CSCICP04|GPSA|M|1991M6|-0.18
DEU|CSCICP04|GPSA|M|1991M7|-0.7
DEU|CSCICP04|GPSA|M|1991M8|-0.1
DEU|CSCICP04|GPSA|M|1991M9|0.21
DEU|CSCICP04|GPSA|M|1991M10|0.1
DEU|CSCICP04|GPSA|M|1991M11|-0.02
DEU|CSCICP04|GPSA|M|1991M12|0.12
DEU|CSCICP04|GPSA|M|1992M1|-0.13
DEU|CSCICP04|GPSA|M|1992M2|0.25
DEU|CSCICP04|GPSA|M|1992M3|-0.25
DEU|CSCICP04|GPSA|M|1992M4|-0.45
DEU|CSCICP04|GPSA|M|1992M5|-0.19
DEU|CSCICP04|GPSA|M|1992M6|0.2
DEU|CSCICP04|GPSA|M|1992M7|0.33
DEU|CSCICP04|GPSA|M|1992M8|0.04
DEU|CSCICP04|GPSA|M|1992M9|-0.27
DEU|CSCICP04|GPSA|M|1992M10|-0.16
DEU|CSCICP04|GPSA|M|1992M11|-0.38
DEU|CSCICP04|GPSA|M|1992M12|-0.34
DEU|CSCICP04|GPSA|M|1993M1|0.01
DEU|CSCICP04|GPSA|M|1993M2|0.16
DEU|CSCICP04|GPSA|M|1993M3|-0.16
DEU|CSCICP04|GPSA|M|1993M4|0.27
DEU|CSCICP04|GPSA|M|1993M5|-0.05
DEU|CSCICP04|GPSA|M|1993M6|-0.21
DEU|CSCICP04|GPSA|M|1993M7|-0.12
DEU|CSCICP04|GPSA|M|1993M8|0.23
DEU|CSCICP04|GPSA|M|1993M9|0.2
DEU|CSCICP04|GPSA|M|1993M10|-0.46
DEU|CSCICP04|GPSA|M|1993M11|0.16
DEU|CSCICP04|GPSA|M|1993M12|0
DEU|CSCICP04|GPSA|M|1994M1|-0.01
DEU|CSCICP04|GPSA|M|1994M2|0.01
DEU|CSCICP04|GPSA|M|1994M3|0.53
DEU|CSCICP04|GPSA|M|1994M4|0.22
DEU|CSCICP04|GPSA|M|1994M5|0.38
DEU|CSCICP04|GPSA|M|1994M6|0.36
DEU|CSCICP04|GPSA|M|1994M7|0.21
DEU|CSCICP04|GPSA|M|1994M8|0.05
DEU|CSCICP04|GPSA|M|1994M9|0.02
DEU|CSCICP04|GPSA|M|1994M10|0.4
DEU|CSCICP04|GPSA|M|1994M11|-0.08
DEU|CSCICP04|GPSA|M|1994M12|-0.25
DEU|CSCICP04|GPSA|M|1995M1|0.12
DEU|CSCICP04|GPSA|M|1995M2|-0.24
DEU|CSCICP04|GPSA|M|1995M3|0.4
DEU|CSCICP04|GPSA|M|1995M4|-0.17
DEU|CSCICP04|GPSA|M|1995M5|-0.12
DEU|CSCICP04|GPSA|M|1995M6|-0.08
DEU|CSCICP04|GPSA|M|1995M7|0.1
DEU|CSCICP04|GPSA|M|1995M8|-0.27
DEU|CSCICP04|GPSA|M|1995M9|-0.07
DEU|CSCICP04|GPSA|M|1995M10|-0.02
DEU|CSCICP04|GPSA|M|1995M11|0
DEU|CSCICP04|GPSA|M|1995M12|-0.16
DEU|CSCICP04|GPSA|M|1996M1|-0.3
DEU|CSCICP04|GPSA|M|1996M2|-0.21
DEU|CSCICP04|GPSA|M|1996M3|0.19
DEU|CSCICP04|GPSA|M|1996M4|-0.27
DEU|CSCICP04|GPSA|M|1996M5|-0.21
DEU|CSCICP04|GPSA|M|1996M6|-0.17
DEU|CSCICP04|GPSA|M|1996M7|0.01
DEU|CSCICP04|GPSA|M|1996M8|0.09
DEU|CSCICP04|GPSA|M|1996M9|0.02
DEU|CSCICP04|GPSA|M|1996M10|-0.02
DEU|CSCICP04|GPSA|M|1996M11|0.06
DEU|CSCICP04|GPSA|M|1996M12|-0.01
DEU|CSCICP04|GPSA|M|1997M1|0.29
DEU|CSCICP04|GPSA|M|1997M2|-0.23
DEU|CSCICP04|GPSA|M|1997M3|0.06
DEU|CSCICP04|GPSA|M|1997M4|0
DEU|CSCICP04|GPSA|M|1997M5|0.1
DEU|CSCICP04|GPSA|M|1997M6|-0.26
DEU|CSCICP04|GPSA|M|1997M7|-0.01
DEU|CSCICP04|GPSA|M|1997M8|0.13
DEU|CSCICP04|GPSA|M|1997M9|0.07
DEU|CSCICP04|GPSA|M|1997M10|0.28
DEU|CSCICP04|GPSA|M|1997M11|0.05
DEU|CSCICP04|GPSA|M|1997M12|0.16
DEU|CSCICP04|GPSA|M|1998M1|0.11
DEU|CSCICP04|GPSA|M|1998M2|0.08
DEU|CSCICP04|GPSA|M|1998M3|0.17
DEU|CSCICP04|GPSA|M|1998M4|-0.07
DEU|CSCICP04|GPSA|M|1998M5|-0.01
DEU|CSCICP04|GPSA|M|1998M6|0.16
DEU|CSCICP04|GPSA|M|1998M7|0.45
DEU|CSCICP04|GPSA|M|1998M8|-0.16
DEU|CSCICP04|GPSA|M|1998M9|0.01
DEU|CSCICP04|GPSA|M|1998M10|0.24
DEU|CSCICP04|GPSA|M|1998M11|0.13
DEU|CSCICP04|GPSA|M|1998M12|-0.02
DEU|CSCICP04|GPSA|M|1999M1|0.06
DEU|CSCICP04|GPSA|M|1999M2|0.26
DEU|CSCICP04|GPSA|M|1999M3|-0.38
DEU|CSCICP04|GPSA|M|1999M4|-0.18
DEU|CSCICP04|GPSA|M|1999M5|-0.11
DEU|CSCICP04|GPSA|M|1999M6|-0.08
DEU|CSCICP04|GPSA|M|1999M7|-0.04
DEU|CSCICP04|GPSA|M|1999M8|-0.06
DEU|CSCICP04|GPSA|M|1999M9|-0.05
DEU|CSCICP04|GPSA|M|1999M10|0.04
DEU|CSCICP04|GPSA|M|1999M11|0.06
DEU|CSCICP04|GPSA|M|1999M12|0.22
DEU|CSCICP04|GPSA|M|2000M1|0.06
DEU|CSCICP04|GPSA|M|2000M2|0.25
DEU|CSCICP04|GPSA|M|2000M3|-0.06
DEU|CSCICP04|GPSA|M|2000M4|-0.06
DEU|CSCICP04|GPSA|M|2000M5|0.37
DEU|CSCICP04|GPSA|M|2000M6|-0.41
DEU|CSCICP04|GPSA|M|2000M7|0.07
DEU|CSCICP04|GPSA|M|2000M8|0.13
DEU|CSCICP04|GPSA|M|2000M9|-0.36
DEU|CSCICP04|GPSA|M|2000M10|-0.26
DEU|CSCICP04|GPSA|M|2000M11|0.27
DEU|CSCICP04|GPSA|M|2000M12|0.05
DEU|CSCICP04|GPSA|M|2001M1|0.16
DEU|CSCICP04|GPSA|M|2001M2|-0.08
DEU|CSCICP04|GPSA|M|2001M3|0.06
DEU|CSCICP04|GPSA|M|2001M4|0.02
DEU|CSCICP04|GPSA|M|2001M5|-0.28
DEU|CSCICP04|GPSA|M|2001M6|-0.18
DEU|CSCICP04|GPSA|M|2001M7|-0.23
DEU|CSCICP04|GPSA|M|2001M8|-0.18
DEU|CSCICP04|GPSA|M|2001M9|0.12
DEU|CSCICP04|GPSA|M|2001M10|-0.08
DEU|CSCICP04|GPSA|M|2001M11|-0.27
DEU|CSCICP04|GPSA|M|2001M12|-0.04
DEU|CSCICP04|GPSA|M|2002M1|-0.16
DEU|CSCICP04|GPSA|M|2002M2|-0.09
DEU|CSCICP04|GPSA|M|2002M3|0.04
DEU|CSCICP04|GPSA|M|2002M4|-0.01
DEU|CSCICP04|GPSA|M|2002M5|-0.07
DEU|CSCICP04|GPSA|M|2002M6|0.11
DEU|CSCICP04|GPSA|M|2002M7|0.04
DEU|CSCICP04|GPSA|M|2002M8|-0.15
DEU|CSCICP04|GPSA|M|2002M9|0.17
DEU|CSCICP04|GPSA|M|2002M10|-0.32
DEU|CSCICP04|GPSA|M|2002M11|-0.72
DEU|CSCICP04|GPSA|M|2002M12|-0.16
DEU|CSCICP04|GPSA|M|2003M1|0.18
DEU|CSCICP04|GPSA|M|2003M2|-0.15
DEU|CSCICP04|GPSA|M|2003M3|0.02
DEU|CSCICP04|GPSA|M|2003M4|0.23
DEU|CSCICP04|GPSA|M|2003M5|0.01
DEU|CSCICP04|GPSA|M|2003M6|0.42
DEU|CSCICP04|GPSA|M|2003M7|0.16
DEU|CSCICP04|GPSA|M|2003M8|-0.16
DEU|CSCICP04|GPSA|M|2003M9|0
DEU|CSCICP04|GPSA|M|2003M10|0.09
DEU|CSCICP04|GPSA|M|2003M11|0.37
DEU|CSCICP04|GPSA|M|2003M12|-0.13
DEU|CSCICP04|GPSA|M|2004M1|-0.27
DEU|CSCICP04|GPSA|M|2004M2|0.35
DEU|CSCICP04|GPSA|M|2004M3|-0.18
DEU|CSCICP04|GPSA|M|2004M4|-0.05
DEU|CSCICP04|GPSA|M|2004M5|-0.11
DEU|CSCICP04|GPSA|M|2004M6|0.22
DEU|CSCICP04|GPSA|M|2004M7|-0.27
DEU|CSCICP04|GPSA|M|2004M8|0.13
DEU|CSCICP04|GPSA|M|2004M9|0.2
DEU|CSCICP04|GPSA|M|2004M10|-0.11
DEU|CSCICP04|GPSA|M|2004M11|0.1
DEU|CSCICP04|GPSA|M|2004M12|0.16
DEU|CSCICP04|GPSA|M|2005M1|0.27
DEU|CSCICP04|GPSA|M|2005M2|-0.11
DEU|CSCICP04|GPSA|M|2005M3|-0.12
DEU|CSCICP04|GPSA|M|2005M4|-0.04
DEU|CSCICP04|GPSA|M|2005M5|0.04
DEU|CSCICP04|GPSA|M|2005M6|-0.06
DEU|CSCICP04|GPSA|M|2005M7|-0.21
DEU|CSCICP04|GPSA|M|2005M8|0.26
DEU|CSCICP04|GPSA|M|2005M9|-0.02
DEU|CSCICP04|GPSA|M|2005M10|0.21
DEU|CSCICP04|GPSA|M|2005M11|0.1
DEU|CSCICP04|GPSA|M|2005M12|0.21
DEU|CSCICP04|GPSA|M|2006M1|0.36
DEU|CSCICP04|GPSA|M|2006M2|-0.06
DEU|CSCICP04|GPSA|M|2006M3|-0.02
DEU|CSCICP04|GPSA|M|2006M4|0.05
DEU|CSCICP04|GPSA|M|2006M5|0.27
DEU|CSCICP04|GPSA|M|2006M6|-0.16
DEU|CSCICP04|GPSA|M|2006M7|-0.16
DEU|CSCICP04|GPSA|M|2006M8|-0.01
DEU|CSCICP04|GPSA|M|2006M9|-0.1
DEU|CSCICP04|GPSA|M|2006M10|-0.1
DEU|CSCICP04|GPSA|M|2006M11|0.18
DEU|CSCICP04|GPSA|M|2006M12|0.16
DEU|CSCICP04|GPSA|M|2007M1|-0.12
DEU|CSCICP04|GPSA|M|2007M2|0.23
DEU|CSCICP04|GPSA|M|2007M3|0.16
DEU|CSCICP04|GPSA|M|2007M4|0.25
DEU|CSCICP04|GPSA|M|2007M5|0.22
DEU|CSCICP04|GPSA|M|2007M6|-0.02
DEU|CSCICP04|GPSA|M|2007M7|0.04
DEU|CSCICP04|GPSA|M|2007M8|-0.26
DEU|CSCICP04|GPSA|M|2007M9|-0.19
DEU|CSCICP04|GPSA|M|2007M10|0.08
DEU|CSCICP04|GPSA|M|2007M11|-0.26
DEU|CSCICP04|GPSA|M|2007M12|-0.01
DEU|CSCICP04|GPSA|M|2008M1|-0.17
DEU|CSCICP04|GPSA|M|2008M2|-0.16
DEU|CSCICP04|GPSA|M|2008M3|0.01
DEU|CSCICP04|GPSA|M|2008M4|0.06
DEU|CSCICP04|GPSA|M|2008M5|-0.36
DEU|CSCICP04|GPSA|M|2008M6|-0.16
DEU|CSCICP04|GPSA|M|2008M7|-0.3
DEU|CSCICP04|GPSA|M|2008M8|-0.05
DEU|CSCICP04|GPSA|M|2008M9|0.17
DEU|CSCICP04|GPSA|M|2008M10|-0.28
DEU|CSCICP04|GPSA|M|2008M11|0.06
DEU|CSCICP04|GPSA|M|2008M12|-0.45
DEU|CSCICP04|GPSA|M|2009M1|-0.15
DEU|CSCICP04|GPSA|M|2009M2|-0.07
DEU|CSCICP04|GPSA|M|2009M3|-0.18
DEU|CSCICP04|GPSA|M|2009M4|0.06
DEU|CSCICP04|GPSA|M|2009M5|-0.02
DEU|CSCICP04|GPSA|M|2009M6|0.25
DEU|CSCICP04|GPSA|M|2009M7|0.47
DEU|CSCICP04|GPSA|M|2009M8|0.43
DEU|CSCICP04|GPSA|M|2009M9|0.24
DEU|CSCICP04|GPSA|M|2009M10|0.3
DEU|CSCICP04|GPSA|M|2009M11|-0.13
DEU|CSCICP04|GPSA|M|2009M12|0.22
DEU|CSCICP04|GPSA|M|2010M1|-0.28
DEU|CSCICP04|GPSA|M|2010M2|0.04
DEU|CSCICP04|GPSA|M|2010M3|0.25
DEU|CSCICP04|GPSA|M|2010M4|0.27
DEU|CSCICP04|GPSA|M|2010M5|-0.48
DEU|CSCICP04|GPSA|M|2010M6|0.15
DEU|CSCICP04|GPSA|M|2010M7|0.59
DEU|CSCICP04|GPSA|M|2010M8|0.28
DEU|CSCICP04|GPSA|M|2010M9|0.14
DEU|CSCICP04|GPSA|M|2010M10|0.07
DEU|CSCICP04|GPSA|M|2010M11|0.37
DEU|CSCICP04|GPSA|M|2010M12|-0.04
DEU|CSCICP04|GPSA|M|2011M1|0.01
